DEPTH,ROW_ID,NU_PRED,VPVS_PRED,G_PRED_GPa,K_PRED_GPa,E_PRED_GPa,NU_VALID,VPVS_VALID,G_VALID,K_VALID,E_VALID,ALL_GATES_VALID
2701.0604,172,0.0902574019584528,1.49005983021444,6.60095573029441,5.85468444445522,14.3934816899071,1,1,1,1,1,1
2701.2128,173,0.0861778726465836,1.48601769351631,7.01014498338519,6.13328276546752,15.2285287299949,1,1,1,1,1,1
2701.3652,174,0.0868807997596998,1.48670926358599,7.24117411866899,6.35030044009918,15.7405862345964,1,1,1,1,1,1
2701.5176,175,0.084763321050379,1.48463212527749,7.53186742416534,6.55874423346244,16.3405870414975,1,1,1,1,1,1
2705.3276,200,0.112895915911503,1.51381712086672,6.8394118374469,6.55426952250164,15.2231070022629,1,1,1,1,1,1
2705.48,201,0.130926466934324,1.53451737736648,6.47064559749481,6.60918372514559,14.6356487287179,1,1,1,1,1,1
2705.6324,202,0.136171117996981,1.54086742619954,6.41742330292365,6.68014678457381,14.5825820174853,1,1,1,1,1,1
2705.7848,203,0.13621285597082,1.540918589007,6.27096899815586,6.52868553497464,14.2503111901983,1,1,1,1,1,1
2705.9372,204,0.125540291105968,1.52815481550529,6.31141225218238,6.32355419010863,14.2074975672223,1,1,1,1,1,1
2706.0896,205,0.123803711420527,1.52613675294456,6.14863881518012,6.12256892696059,13.8197262413675,1,1,1,1,1,1
2706.242,206,0.123847717015112,1.52618769412376,6.18007783978227,6.15483558600302,13.89093274243,1,1,1,1,1,1
2706.3944,207,0.113563958491981,1.51455444697301,6.73421033850533,6.46849078621116,14.9979478437272,1,1,1,1,1,1
2706.5468,208,0.109607227768543,1.51021899624409,6.83709211080417,6.4776530737696,15.1729736461352,1,1,1,1,1,1
2706.6992,209,0.109766394622757,1.51039193861643,6.83296058132662,6.47730822806995,15.1659800578765,1,1,1,1,1,1
2706.8516,210,0.111670541542857,1.51247032886366,6.78348810824899,6.47302930936321,15.0820077976934,1,1,1,1,1,1
2707.004,211,0.109773965871226,1.51040016816018,6.77296280294805,6.42060167966269,15.0329155810519,1,1,1,1,1,1
2707.1564,212,0.0991702186322851,1.49913718561256,7.23010804092542,6.60888969623781,15.8942388721581,1,1,1,1,1,1
2707.3088,213,0.093430746735349,1.49325241841351,7.86642590302421,7.05201051662991,17.2027838985641,1,1,1,1,1,1
2707.4612,214,0.0900987435439566,1.48990132916414,8.24403435033003,7.30811087262565,17.973622974056,1,1,1,1,1,1
2707.6136,215,0.0860824129048368,1.48592393248063,8.37492018743925,7.32501171621573,18.1917070501189,1,1,1,1,1,1
2707.766,216,0.0910042896673443,1.49080740184845,8.35719929102966,7.43099910811808,18.2354805522365,1,1,1,1,1,1
2707.9184,217,0.102843667624274,1.5029804020751,8.16030679457064,7.5533167006132,17.9990853485271,1,1,1,1,1,1
2708.0708,218,0.118831137875783,1.5204455196778,7.71554574915804,7.54905387755237,17.2647856597263,1,1,1,1,1,1
2708.2232,219,0.120459970076978,1.52229566709814,6.91680465389167,6.80648690916707,15.5000054710555,1,1,1,1,1,1
2708.528,221,0.122758867393866,1.52493022834841,6.61011143424821,6.55775186902572,14.8431224545275,1,1,1,1,1,1
2708.6804,222,0.130082811404487,1.53351031011564,6.67214093070749,6.79437814148685,15.0801435621217,1,1,1,1,1,1
2708.8328,223,0.128392480952653,1.53150436032814,6.65670169405928,6.73772888017035,15.0227442790426,1,1,1,1,1,1
2708.9852,224,0.120366975373854,1.52218967029741,6.72568521603819,6.61624526319849,15.0704712056187,1,1,1,1,1,1
2709.1376,225,0.114772484329198,1.5158938896581,6.70271454328722,6.46544482521248,14.9440034863395,1,1,1,1,1,1
2709.29,226,0.110494660645603,1.51118478371361,7.02148304523783,6.67283914898681,15.5946388631005,1,1,1,1,1,1
2709.4424,227,0.104679601581417,1.50492420523646,7.3806912843323,6.87484475882317,16.3065982147433,1,1,1,1,1,1
2709.5948,228,0.0996185093528166,1.49960293999354,7.87487631598223,7.20925746918773,17.3187195118364,1,1,1,1,1,1
2710.3568,233,0.100688459674062,1.50071820999443,8.1283883606829,7.46854052606794,17.8936465287053,1,1,1,1,1,1
2710.5092,234,0.11970081901488,1.5214316755681,7.49770395596021,7.35840418980395,16.7903705204395,1,1,1,1,1,1
2710.6616,235,0.11719227706589,1.51859762547885,7.191380756245,6.9958141393959,16.0683100846343,1,1,1,1,1,1
2710.814,236,0.122494967208163,1.52462639795769,7.04298337187633,6.98066930887013,15.8114267781239,1,1,1,1,1,1
2710.9664,237,0.115366648602004,1.51655506827528,6.72746028207507,6.50280308173007,15.0071696568423,1,1,1,1,1,1
2711.1188,238,0.11378225921004,1.51479586284931,6.57424000235816,6.31964054563168,14.644543764831,1,1,1,1,1,1
2711.2712,239,0.11362265688632,1.51461933771792,6.5782501832488,6.3199775877965,14.6513768934649,1,1,1,1,1,1
2711.4236,240,0.108586215932665,1.50911249450694,6.66378363806228,6.29119275459021,14.7747573742269,1,1,1,1,1,1
2711.576,241,0.103871973372159,1.50406721526493,7.02251088781559,6.52310400566815,15.5039059035209,1,1,1,1,1,1
2711.7284,242,0.103309005162674,1.50347161522252,7.38736657957938,6.84878001413508,16.3010961433754,1,1,1,1,1,1
2711.8808,243,0.0929156390217658,1.49273126969242,7.87915922813486,7.05116446631863,17.2225126855425,1,1,1,1,1,1
2712.0332,244,0.0900617485145631,1.48986438604435,8.25452056134283,7.31649793893121,17.9958742324936,1,1,1,1,1,1
2712.1856,245,0.108033377120267,1.50851543497502,8.83457573785103,8.32469247705938,19.5780095804717,1,1,1,1,1,1
2712.4904,247,0.0668148594877229,1.46773324725809,8.75195750364568,7.18454800754311,18.6734366289886,1,1,1,1,1,1
2715.2336,265,0.0963004991326936,1.49617679577209,9.53515808404762,8.63133638130384,20.9067971337011,1,1,1,1,1,1
2715.386,266,0.108005260679069,1.50848510824118,9.79602262473336,9.22975362776438,21.7080892038715,1,1,1,1,1,1
2715.5384,267,0.109238925840863,1.50981928304887,9.74539988340446,9.2213013811733,21.6199537971145,1,1,1,1,1,1
2715.9956,270,0.0738120922724456,1.47417482947297,8.54311606679298,7.17500518110564,18.3474026764186,1,1,1,1,1,1
2716.148,271,0.0792181119496278,1.47927822692987,8.22020150033041,7.02770294616394,17.7427806860642,1,1,1,1,1,1
2716.3004,272,0.0806596294660871,1.48065824199098,8.09696247962688,6.95541624249345,17.5001209460688,1,1,1,1,1,1
2716.4528,273,0.087765800576345,1.48758285962551,8.02175608530757,7.05569143491919,17.4515838603255,1,1,1,1,1,1
2716.6052,274,0.0927534031788513,1.49256736659942,7.97700774323254,7.13482725752494,17.4338047172028,1,1,1,1,1,1
2716.7576,275,0.0981238061901801,1.49805349262326,7.9302569859427,7.22312337282557,17.4168079709393,1,1,1,1,1,1
2716.91,276,0.101114666454472,1.50116390400278,7.87726684310375,7.24834375785763,17.3475481050341,1,1,1,1,1,1
2717.0624,277,0.100456321307896,1.50047580211587,7.86431365553823,7.22018153585843,17.3086673499701,1,1,1,1,1,1
2717.2148,278,0.102778520973582,1.50291171192072,7.82734755555627,7.24350789692019,17.2636615209251,1,1,1,1,1,1
2717.3672,279,0.103160717495371,1.50331497422664,7.72649302974209,7.15954289321466,17.0471271888265,1,1,1,1,1,1
2717.5196,280,0.10054114443709,1.50056434958871,7.76053896134413,7.12696882380268,17.0815848599326,1,1,1,1,1,1
2717.672,281,0.0870113079252199,1.48683788678883,7.66424863041544,6.72425588390641,16.6622498560239,1,1,1,1,1,1
2717.8244,282,0.0785333616498963,1.47862555046568,7.46656566192645,6.36898189210712,16.1058803266744,1,1,1,1,1,1
2717.9768,283,0.0790269915251633,1.47909587400872,7.17348713282371,6.12896479017998,15.4807724793505,1,1,1,1,1,1
2718.1292,284,0.0936698697390538,1.49349473288069,6.74122921211483,6.04818489960366,14.7453585485895,1,1,1,1,1,1
2718.2816,285,0.103665996706253,1.50384913047859,6.49661574256049,6.03034631492902,14.3401877774611,1,1,1,1,1,1
2718.434,286,0.12068052965817,1.52254724258308,6.18940830513229,6.09543311114114,13.8726987553327,1,1,1,1,1,1
2718.5864,287,0.131065883875293,1.53468417827991,6.09189845989999,6.22544623811753,13.7806770320506,1,1,1,1,1,1
2718.7388,288,0.127301486580409,1.53021793505217,6.07491475374253,6.12493314404801,13.6965208654864,1,1,1,1,1,1
2718.8912,289,0.12424927984722,1.52665301854345,6.01674837085888,6.00072038913606,13.5286500459201,1,1,1,1,1,1
